1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61
0.016953948880134444	0.05733309655051633	0.0	0.0	0.0	0.030050845573456646	0.04267661514206906	0.0	0.0	0.08056866099476764	0.0611774814389403	0.0	3.743451478903255e-05	0.01897570723073851	0.014842736890439613	0.08516197073486462	0.0	0.005416136176871174	0.0	0.009026564962798548	0.0	0.020923693122727426	0.0	0.02568243961572133	0.021548333851187117	0.009106653426611051	0.0	0.007697575220598054	0.05193597038810344	0.0	0.020364869876085386	0.0	0.024765571183035604	0.0075786584196004475	0.0253226190502772	0.0	0.016383533003002014	0.06011111049636301	0.008051520582859534	0.0	0.0	0.0	0.08362752145785395	0.0	0.0073215695409036205	0.0	0.0	0.0	0.0052059576281650605	0.0	0.0	0.005353078361044529	0.029172765157724424	0.0	0.007585520031601511	0.0	0.0	0.11450200091947688	0.02553783957667244	0.0	0.0	
0.0	0.0	0.0	0.04625356263727168	0.0	0.0	0.05866043029906859	0.00042328245589885554	0.0	0.042830310535146215	0.049108312080381085	0.0	0.0	0.0	0.0	0.022960860309127577	0.0	0.0	0.06263663307465175	0.0	0.0	0.05066834818259643	0.005830819655019518	0.0	0.0	0.0	0.0542322785775937	0.024943280632356655	0.04463191976369944	0.006440458794356518	0.010438277799872157	0.03812690812337003	0.03003560556958662	0.0	0.07480117909522228	0.018432724980276483	0.0	0.0724650009273118	0.04137118135612782	0.026083525504418347	0.0	0.0	0.0	0.0	0.051409783056566204	0.0	0.0	0.0	0.0	0.0	0.02080412832322135	0.012547819579591914	0.0	0.009041254337264036	0.0	0.0	0.0	0.053603089955488244	0.0	0.006707980122475397	0.06451104427203921	
0.007649472866455441	0.0	0.0	0.0	0.0	0.0	0.009533620786732665	0.0	0.0	0.014008514239209208	0.006536894648300786	0.0	0.0	0.0	0.0	0.0	0.003931988139204191	0.0	0.007322722763102044	0.07028885150552229	0.0	0.0	0.0	0.04832972707909737	0.04932606219097786	0.0	0.0	0.004656187332850764	0.0	0.0	0.0	0.0	0.00658045538954447	0.0	0.0412848071974022	0.0849548200192737	0.015190800188312646	0.05004286741421813	0.06214955263364644	0.06021735913247312	0.0	0.0027523884120172703	0.011105179132564999	0.021904482315696548	0.0	0.0	0.024613841882493773	0.04422145541559392	0.09765514322026683	0.0	0.018847536613561783	0.02180364031461968	0.0	0.0	0.012571859056010711	0.0	0.0240246400016622	0.08825966671368182	0.0	0.09023546339550705	0.0	
0.006702923142887869	0.0	0.01924206475459205	0.01154517989339375	0.0	0.021388973118299397	0.02908381330087394	0.05950774821197467	0.0	0.0	0.024965450060979503	0.047850216307768756	0.05612133801797508	0.04945206443031709	0.05293622850575541	0.04078414835656592	0.05735090092467164	0.0	0.0	0.05748611668974788	0.0	0.001492426617203522	0.009899173628330805	0.0	0.0	0.005869989024005238	0.0275057320698914	0.0	0.0	0.04171445233753977	0.0	0.0	0.021251273135977685	0.0	0.0	0.0	0.01404608833803073	0.0	0.0	0.0	0.0	0.05269704639208373	0.0	0.0	0.09190534106680644	0.0	0.01095185614167843	0.08902788001432387	0.02775650694109249	0.0	0.030950366835222724	0.008387150545616215	0.0036629686769128126	0.0	0.008049356570648964	0.0	0.0	0.009819028879218906	0.0	0.01059619706961331	0.0	
0.013687803325655468	0.010679719774151625	0.0	0.0	0.015613687372433111	0.031341304735935535	0.011844364205785763	0.008143181799192673	0.017447741636963693	0.0	0.032711132394306855	0.0	0.0	0.0	0.023246364733492814	0.002843361609149019	0.014793642842079064	0.011779828076428567	0.02910062060830759	0.0	0.0	0.032793009967284875	0.01930204722845133	0.0	0.05711388053697195	0.0	0.0	0.039565315358151686	0.0	0.03095296228683392	0.008363449897256478	0.0460801509521521	0.01321592201396488	0.046004092387642664	0.041313030041125125	0.0	0.0	0.05088451082352722	0.0739858616806248	0.02648919283218101	0.03422595782900936	0.0	0.0	0.004275135747505657	0.0	0.0	0.0	0.0	0.05486550631792612	0.0	0.032925777777848796	0.0	0.0	0.03451111237181445	0.0	0.02181947187914203	0.022689495827137283	0.01899779862436396	0.0	0.06639356450520251	0.0	
0.014952810010270155	0.012470940525761464	0.012191144408452028	0.025921697146719692	0.11664658468494782	0.0	0.0	0.0	0.014737758445867671	0.0	0.0	0.0	0.034301722983001944	0.008595488075370965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01845200361325634	0.0	0.0	0.0	0.018328642426450933	0.05439655026412393	0.0	0.048005861766077164	0.0	0.0	0.07269950032213654	0.0	0.0	0.0	0.0	0.012567625602121242	0.0	0.0	0.02476374171221251	0.015766449640175997	0.0	0.0	0.033985183883518115	0.021685470513765882	0.007622735841693302	0.04959581967401871	0.06193923477650627	0.03209040608447125	0.0	0.020213720437501168	0.0	0.0	0.0	0.03369588436178581	0.060029031352627715	0.0	0.09744677073063077	0.0	0.02247277619301846	0.05442444452351625	
0.0	0.0	0.0	0.07357750776396124	0.016294035427102282	0.0	0.06536739011075833	0.025211396123748352	0.0	0.0	0.03239425141190784	0.0	0.028207601338507093	0.0	0.044132675302395036	0.0	0.023414901643793555	0.08654279442719308	0.0	0.04015493840569613	0.025567081882268	0.01215327174667483	0.0	0.0	0.0	0.0	0.0482858912857571	0.0	0.0	0.0	0.023033580112099116	0.053682109209763816	0.0	0.0	0.04922678922519248	0.0	0.031283903428189	0.0	0.0222481693869243	0.0	0.0	0.0	0.0	0.07672312342106459	0.004697250657891029	0.008526597034059304	0.0	0.016103827278822102	0.0	0.0	0.0	0.010251797867358768	0.0	0.0563041767988966	0.0	0.016667248560323814	0.040073432432035185	0.0	0.05219527517912213	0.01767898253849491	0.0	
0.031644799940235155	0.0	0.0	0.0019916940152706363	0.04781455621650338	0.0	0.042704679950927624	0.03040473643929737	0.029178680357134775	0.0	0.04554630070852086	0.0	0.02434123499097679	0.0	0.0	0.0	0.013863436584698267	0.0	0.0	0.0	0.0	0.07811612662107861	0.0028771906918939666	0.0	0.0	0.00395904237171346	0.05597730568338487	0.0020110846125110933	0.0	0.0	0.0	0.0	0.0	0.03566189311079726	0.050202761105406994	0.0	0.0	0.0	0.0	0.05164102980140216	0.023966014505087525	0.0	0.010272508466704178	0.0	0.0	0.049666748083354334	0.0	0.07709664131846612	0.06549899184794383	0.06007696683285845	0.026600109267780395	0.0	0.011878544513279306	0.003955030190173989	0.034699512740093454	0.018522446467866216	0.0018701052183288786	0.067909789440827	0.0	5.0037905482673584e-05	0.0	
0.0	0.0	0.05930213353188239	0.019826243143492604	0.04689178830975638	0.0	0.0	0.006943574848001554	0.0002786951911642066	0.0	0.0	0.0	0.06162356580877779	0.0068729716915165474	0.0	0.04207809682510652	0.011086170765129605	0.0	0.0	0.0	0.05123705698571105	0.00639118801862293	0.0	0.08047045714905392	0.04811850694280397	0.03264697252320275	0.0	0.0	0.0626010773833318	0.0	0.0	0.0	0.008761192335036085	0.018470113883075807	0.0	0.08399375525032378	0.0	0.03649999301813789	0.0	0.0	0.0	0.011460051168406725	0.0	0.011819993171085124	0.04787023277927006	0.0	0.0	0.1679275185611282	0.0	0.0	0.01990036614808607	0.01964208542813365	0.0	0.0	0.02247003921324935	0.0	0.0	0.014816159926513181	0.0	0.0	0.0	
0.0	0.0	0.09788808052953107	0.0	0.0	0.0007143780378242751	0.08970230457892506	0.013426014941323101	0.0	0.0	0.0	0.0	0.0	0.0	0.011445529873424277	0.0	0.0429602978164377	0.027512168632243934	0.0	0.03360587089301695	0.0	0.009647803213072277	0.0	0.0	0.04782187247043638	0.0	0.0	0.04180247871468378	0.0	0.07322495303687053	0.0070060401847336215	0.043020446123801244	0.0	0.0	0.08509257302725404	0.0	0.0	0.04952750616653625	0.0	0.017122533492439758	0.022790763286846878	0.0	0.031342421179911054	0.007989810008568899	0.0	9.426762495393964e-05	0.054172719499436806	0.0	0.0	0.04084441642136945	0.06160329413105997	0.004190809337916011	0.0	0.0	0.0034126186498875935	0.0	0.0	0.004581001021133064	0.013716075909135138	0.06374095119722697	0.0	
0.010152627360272939	0.021832667659242536	0.0	0.028253405693020206	0.07735132363612977	0.0	0.0	0.0	0.015363896981491909	0.018471326882191635	0.0	0.0	0.0	0.03897877548379587	0.0	0.040325109852147434	0.0	0.0	0.0	0.014883951117358905	0.054450373048269995	0.009170749996561497	0.0	0.020780451047392963	0.0010207103759671638	0.058397454424968014	0.026080796202592946	0.05204396396606046	0.030054555841007333	0.0	0.005082397773648568	0.0	0.016509477421370284	0.053217887528327214	0.025333213187673235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031229848527652595	0.05685800750131616	0.0	0.0	0.06368250897394434	0.0	0.02722378417842739	0.0	0.0	0.050751333293636194	0.0	0.019016360833099266	0.0	0.023460069990709428	0.04522858845652219	0.03437041832287692	0.029617032759440082	0.02891379535777219	0.0	
0.0	0.07238934633336037	0.017215117285778837	0.008551421695966333	0.0	0.009821138185682301	0.0	0.05820439465586502	0.06102189858626169	0.03902099777707751	0.0	0.0	0.0	0.0	0.03451612499112345	0.006296072918566547	0.07472706712446348	0.0	0.05205392180067012	0.07179497547486316	0.0	0.00021536338804600445	0.0	0.0	0.017586823919546617	0.054434352653328084	0.0	0.0	0.060856728212620635	0.0	0.0	0.0	0.0	0.025647546981192773	0.0	0.051715005882347106	0.0	0.01614858935278102	0.0	0.0	0.03373054995415656	0.04902820982362499	0.013984238988864434	0.11702005222637159	0.0025067808359219364	0.0	0.0	0.0	0.0294432912245849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022069989726934705	0.0	
0.0	0.0	0.06529004773705643	0.0	0.006893527555649802	0.0	0.04121539974195506	0.0	0.0	0.04446911281554149	0.005655086800596473	0.0	0.013157384377025162	0.0	0.0	0.023308215656725865	0.06724368155832385	0.04854589864296742	0.021204009644862493	0.0	0.0	0.07019331821366265	0.0	0.0	0.0	0.02818044635533673	0.04882754655325966	0.0	0.002091383519424681	0.0	0.0	0.01759170414075666	0.04279053684336424	0.0	0.013625597635382566	0.017521620472944047	0.0	0.0	0.03184314191653415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06414702678147627	0.0752714399993117	0.014204666832993465	0.07438273163623191	0.0	0.03721736396519881	0.013025329799415305	0.0	0.0	0.04128893449561875	0.07081484630838457	0.0	0.0	0.0	
0.0	0.03919974965521671	0.026133664510089135	0.01925015022213662	0.0	0.030402803196354224	0.0	0.014824354369005236	0.0	0.0	0.0	0.016115095871773236	0.021859276387127254	0.0	0.0	0.0019470364549772786	0.012286061398462668	0.0	0.0	0.08987375243451251	0.0	0.0536200608087632	0.0	0.07176615256111187	0.029268741113277028	0.045277878093629785	0.03222841290124281	0.0	0.012566674901873477	0.018097781650399863	0.02308062960369533	0.0	0.040845836096460274	0.0019527789608594708	0.0051982535502856616	0.011655524958886663	0.0	0.0	0.06759667761675307	0.02956263258495174	0.055136336237369195	0.0	0.0003275101198418976	0.0	0.005808887095756329	0.0	0.038271385858470626	0.006536893186020613	0.07338894609612867	0.001966404830969697	0.0	0.024819818348069025	0.0	0.01634773144493956	0.0	0.01441386988881386	0.03618662538986462	0.0	0.0017068234122555198	0.0	0.010478788189655211	
0.0	0.0	0.0026322102220897904	0.0	0.062050359095529146	0.0	0.0339677245808965	0.0	0.06151258111358049	0.0	0.002657465017035255	0.0	0.03372238851367467	0.0	0.00714328982102247	0.045179291142224506	0.002928021780618881	0.013146476626427006	0.0	0.0	0.003033469258360708	0.0176937904627948	0.0	0.03742445675605932	0.0	0.0	0.0	0.048935147548618226	0.0	0.0	0.05683176416032252	0.0	0.03505660918243335	0.032235049877222054	0.0	0.027457271610245977	0.0	0.02317720723935196	0.0	0.01157894586523104	0.0	0.0	0.020669469852990723	0.03849547121584689	0.007179740016652807	0.03575275841518503	0.0	0.0	0.0	0.028767098325367887	0.02704348903587597	0.07930125299401768	0.0018059601790115496	0.00964225019656663	0.0	0.0	0.016730457275768437	0.04372052857531426	0.054069574117289944	0.05558057800822497	0.022877851918148326	
0.0	0.07964448037406509	0.0	0.05168101463140864	0.03245268279726039	0.0	0.0	0.0	0.0	0.0	0.0	0.028698866586552154	0.0	0.0	0.009964537587204956	0.0	0.0	0.0	0.08453592000149314	0.049409149533182345	0.0	0.007243109088618093	0.03050048851230677	0.02079486244678764	0.0037664164466503815	0.03152178915729174	0.0	0.05269378149417326	0.0	0.0	0.0	0.0455490348281901	0.017742367597137473	0.0	0.028603059546313814	0.02309163666570399	0.0	0.01119156764511396	0.0	0.0	0.028718901984066802	0.0351823788613383	0.0685289830992954	0.0	0.020682966632738813	0.0046449599011863345	0.0	0.04103627128591169	0.0331902021026653	0.034455889577229414	0.03439588931411984	0.0	0.0	0.0	0.01120924618721263	0.005887991622654583	0.031305254813429564	0.03350155663470257	0.0	0.0	0.008174743043994617	
0.0	0.035908021927600065	0.005979937519371854	0.0	0.04651395677807324	0.05956478069373403	6.593352164674829e-05	0.0	0.031059275872309552	0.0	0.0	0.0057451344086255456	0.05091161103053009	0.02273941317297165	0.03151079629143498	0.0	0.0	0.0	0.0	0.003231419569153039	0.0	0.003135373504260856	0.04495226169130306	0.03604910427876823	0.0	0.06908803310788557	0.06460219467060342	0.0	0.04492490441490675	0.00525493967002974	0.03140236815593624	0.03512467958599866	0.0	0.011537432301797271	0.032792577723761394	0.0	0.05396443027242832	0.0	0.0	0.0	0.042170209409005024	0.0	0.008237420671343731	0.01805680621223212	0.03375864570446196	0.0	0.0	0.004785599390869277	0.0	0.01090396413593103	0.028111423156081963	0.0	0.0	0.03849236581793	0.0	0.005346725066485026	0.0	0.0	0.010218085932815936	0.028394485496497545	0.045465688843216015	
0.06749898346160647	0.057769993217014315	0.0	0.0	0.0	0.0	0.01666472184143879	0.014460745813192248	0.0019477451000661835	0.0043208683902890895	0.0	0.0	0.0	0.0	0.0	0.0	0.010328893779505332	0.0	0.04400650593771398	0.0	0.0052525102212950476	0.04629313436015452	0.0018287519157844428	0.05604586668272789	0.0	0.0	0.03267993752644721	0.02844888270998855	0.0	0.0005065855660485378	0.009951721086723231	0.0526895289588435	0.007688016826130492	0.0	0.022864365997044597	0.0	0.034546757425289384	0.0	0.0	0.031492683218480505	0.0	0.012805638837081315	0.05350427225266739	0.0	0.0	0.0	0.037926760597843244	0.04593737325823718	0.018217299892850466	0.061092191938721216	0.0	0.0	0.02156681152545967	0.13960479665861458	0.0	0.0	0.005332166488218016	0.0	0.0	0.04696028071562307	0.009765207798899564	
0.0	0.0	0.06708796433970307	0.0	0.07065791922876692	0.0	0.030192306878211363	0.0	0.0	0.0	0.0	0.05876311106303495	0.0	0.03581661311826018	0.005657561434042853	0.010838055355495797	0.0	0.0	0.0	0.021833733753805592	0.05348204109838659	0.0	0.019641045435293103	0.060959728786726376	0.0	0.023522227966573293	0.009302495923512202	0.0	0.035843032766063945	0.0	0.01711876736103471	0.0	0.00154913407696496	0.01358705209811407	0.052363980445607326	0.012557595236752053	0.07629396251121195	0.027615223546611944	0.0	0.020010399328521195	0.0	0.0	0.0	0.07124402246670844	0.010423828907935428	0.00969894565556524	0.0	0.0	0.020956778154800834	0.060735092113301664	0.00035447759622216047	0.0	0.0	0.0	0.0	0.008111312497076726	0.0	0.013563976782104076	0.035871481764020316	0.01778433975493712	0.026561792554633503	
0.0	0.0	0.00824139389559577	0.0	0.015050354050172621	0.0	0.0	0.0066570968534916345	0.021338115857814394	0.0	0.008522658312854202	0.08299845495415482	0.0	0.0	0.0	0.04305786829639611	0.006224715227882383	0.04869095987287473	0.0	0.0	0.04447245496305007	0.0	0.06821313769375727	0.0	0.0	0.0	0.0	0.02260664844496332	0.05691803558183269	0.0	0.07272190413110964	0.0	0.0	0.1309777708338496	0.0	0.0	0.002728682816878217	0.0	0.02175437338076082	0.0	0.021174837310416264	0.0	0.03853806965114128	0.0	0.0	0.0	0.0	0.01616308611245544	0.0	0.01493958354288685	0.10908639437098216	0.06498769728128788	0.0	0.0	0.0	0.008513972184890892	0.0	0.018634295199845788	0.034030578797990096	0.0	0.01275686038066516	
